"V1","V2","V3","label"
-31.0760974113098,13.1176957933601,35.7150203505953,"3"
-40.1744897964507,18.3945267741161,18.2336115322238,"3"
-19.1898602899262,20.9752217483021,32.2693964320518,"3"
-34.9096506056088,-6.81854790047983,25.5562126471366,"3"
-30.0470289836523,-8.71375045835156,23.2967199732409,"3"
-34.2545177348056,12.7834002244518,8.34599636074779,"3"
-34.07362921874,19.5248533158738,13.5577066901977,"3"
-31.4253093585652,-9.07389641267537,23.6542421036658,"3"
-27.6025302310257,11.7257795254741,29.2714862390885,"3"
-32.8167675541871,-11.4097100603326,24.2606512388637,"3"
-31.6941081590143,-12.1182091952651,24.0933792039632,"3"
-40.1096969784918,-0.661152702589254,30.6821711589015,"3"
-18.724284359783,11.2478777218883,35.6308999969129,"3"
-38.8499516681863,14.7633488178958,23.2788842988359,"3"
-35.736270572491,-5.28301180790401,26.6046743556984,"3"
-37.4701866846798,-4.21153244714063,26.6430291160958,"3"
-29.9712297608703,0.274430392394175,28.098786540079,"3"
-34.9526964407215,16.5421322897057,20.1379103443122,"3"
-35.3826988659263,-7.89326444265995,26.5068065871659,"3"
-30.1927832509231,-0.90024799611261,28.0680245176581,"3"
-34.9986436445763,-7.2100250187035,20.8872764531043,"3"
-22.3810326846931,15.4957760242005,35.9637791735973,"3"
-29.591374040563,13.316613552055,38.6026235016483,"3"
-32.0149995490845,-8.53293666015517,24.0658635014724,"3"
-37.8611642351835,-0.153541710631666,26.4952798826213,"3"
-22.6033672573028,17.3903578243958,38.2546752742182,"3"
-37.876965103169,3.2557883706018,39.3644404194347,"3"
-38.2054954572247,-0.131059427963143,27.4848909428682,"3"
-35.9602319542295,4.18897594178404,42.8805462043393,"3"
-33.1725293236629,-0.871603961261231,41.4664935037053,"3"
-32.059120241738,-2.66051646411137,39.8693397900289,"3"
-33.5600161220004,-3.96183386960922,26.5720969140857,"3"
-29.14720906315,13.3617237757595,39.3457055242201,"3"
-36.4776335061756,16.4329924811382,19.5382764632747,"3"
-28.4497343565932,5.2028429311292,31.2200089888306,"3"
-28.9726753790418,25.7362449344465,20.8197295819118,"3"
-37.2212042229909,14.6435320245023,21.6376529147735,"3"
-30.8127125302028,24.8965088002871,20.5923811655055,"3"
-19.2732226663803,24.5622152771044,32.49553401932,"3"
-30.5647436225804,14.1197522472466,28.6723571548247,"3"
-38.1409696695307,6.50031688348194,24.3578000545297,"3"
-36.7366819605679,16.2414315744585,21.6273143117729,"3"
36.1035615799812,24.7969803293074,3.19046521580708,"2"
41.9464126875732,28.1274444067707,5.11387605144946,"2"
42.6344702534791,31.766852267474,1.43512081140705,"2"
38.4760017553193,31.2394919469158,-0.00972492775238424,"2"
43.0221364123598,44.6370662969163,4.03699466495575,"2"
43.5012770742544,35.9099151247537,1.19010519892822,"2"
40.682387680055,37.5158986400783,0.404114438399473,"2"
36.8246917981578,31.6522270495025,-0.874117727771903,"2"
-19.3254119339674,20.8546433708331,33.010211510151,"3"
-35.4636829016864,-7.97949225475273,29.1077270509231,"3"
-21.4904915495203,15.3698454264055,38.7707738249294,"3"
-34.3154428894885,8.85743771689861,9.22395121000069,"3"
-32.7019083585973,-7.23890703835291,16.8672479507331,"3"
-32.1968954714148,-7.61833545513688,16.3734480318541,"3"
-17.6772971962219,23.2692815480963,32.2028473340972,"3"
-22.0410349017769,16.3258053981811,38.9006132900798,"3"
-34.0391280480615,10.1310181437953,7.54877826534913,"3"
-24.4930562596399,-5.88467143033591,26.2685271791646,"3"
-38.4023447758423,6.89861346268071,21.781957488124,"3"
43.1392870736841,35.0380999365045,1.73693652310158,"2"
33.906233470352,24.693545330161,3.11934423467919,"2"
50.225667805403,30.9642720061913,0.747085641889173,"2"
43.9700687116107,47.0772208596199,2.43465712744401,"2"
41.4949773863437,23.1563517518211,3.38062646812119,"2"
42.9688708186593,41.1612651266239,-0.872915358534603,"2"
44.1911021800719,45.4064039030424,4.66368810743897,"2"
37.2259956102191,25.7634318599278,3.12157824550392,"2"
-22.2922005101276,8.78114121451324,33.3319601950053,"3"
-29.8239983052914,-7.5191661783224,33.9014046066073,"3"
-28.1157689585979,-6.73719540206011,29.569937511965,"3"
-35.8734070890778,15.8795543482627,21.3652093886843,"3"
-34.4947623207012,25.1196309254609,22.4583135198314,"3"
-30.0318226062776,13.6710483350928,29.3901702219053,"3"
-31.6500845242551,-2.8628898606597,39.7349697144159,"3"
-30.977293327004,-14.0592799543346,24.2302093940378,"3"
-27.4679843801446,-12.5760627353911,23.791850818201,"3"
-24.5140732844151,27.0735001953096,33.2647548530566,"3"
-33.5401339694792,16.7493932654007,20.1203066416119,"3"
-33.2696236673615,16.9496360045435,10.9684544163445,"3"
49.7449044707514,33.9432201882913,0.44976284457116,"2"
-27.9781894507129,-9.16785761180998,23.1148345436803,"3"
-30.4256843632857,-10.3544271659872,14.9503073023341,"3"
39.9971965923296,32.4908286808731,-1.29758553527541,"2"
35.8436428799283,23.026254488661,3.24629905176478,"2"
34.6441193685161,22.8216045774586,3.3811220148442,"2"
40.2646808781118,25.0024976164349,6.09377668321219,"2"
39.0695344792157,25.7620214025015,3.12840693865935,"2"
40.1572736718196,37.3351510695386,-0.0401642534691257,"2"
36.8830294159287,20.9042140896407,3.44598503355449,"2"
48.5229320657824,33.7253895076671,-0.399483603141079,"2"
42.6783423488399,26.7675818984853,0.216717723551247,"2"
-29.9783764692039,-3.38177549490227,39.3147159126403,"3"
-27.2923094248233,-13.1306394556184,25.5075029791425,"3"
-28.550989633792,26.9854880701228,25.0085599490683,"3"
-24.2562970128123,14.0048138231023,32.5971195563629,"3"
-23.1241017984598,28.6316691406041,31.7616111814676,"3"
-38.5239752071654,7.40064353724382,22.7220414474833,"3"
-38.3959200757065,17.307112481219,33.4189124948421,"3"
-38.2171539221768,13.5261506293473,22.1932183892768,"3"
-23.7755902733565,27.7026615223975,31.1033832714281,"3"
-25.2771705373821,27.3520761174923,28.8935776249445,"3"
-28.6397974128735,-4.31133795835857,18.7982170946219,"3"
-30.6489087639047,24.099918049811,15.8195499131595,"3"
-24.8806742769106,-9.98659494367879,24.8194243411528,"3"
-23.1947441457606,10.7570154742337,32.6831545205133,"3"
-30.3738282534562,25.9537067980929,21.7811900294786,"3"
-29.6526590467394,26.7016835281514,23.3290459482984,"3"
-30.5801684298478,6.74897440450457,32.9554370507256,"3"
-17.5190001496158,23.408515322036,33.8747899267545,"3"
-39.7460199278405,12.7297054840636,23.1446386460691,"3"
-18.0513580841144,24.7282626378098,35.091890555228,"3"
-23.3946967347354,-14.6734553267735,22.3218261814592,"3"
-32.4525880472024,10.137988642311,6.82137256819288,"3"
-31.9467583412192,11.3452726940956,7.06652576791903,"3"
-35.8743499793275,25.2193864519714,22.0772040546808,"3"
-36.5550077314369,16.2059585904016,11.8975876316997,"3"
-37.0412224915062,15.019800738789,3.09935061634798,"3"
-34.223014977885,18.2756057181314,11.5304793696399,"3"
-20.0398752158935,26.003093670917,31.1285055114168,"3"
-31.9245298674912,16.8943170381003,9.1246078071647,"3"
-24.1220249613589,27.6434218985373,29.485765107508,"3"
-20.1356433876738,27.6366392721954,30.0473304571143,"3"
-36.2127382997843,15.8284230729085,4.30667842668873,"3"
-36.422895387804,2.89446852028945,41.4131330269708,"3"
-34.6109095872522,15.0904415569986,9.71532452242386,"3"
-19.6070063062423,24.9368421661629,33.9467394586169,"3"
-31.8780415468852,-8.44352134888427,33.9080137561817,"3"
-30.1718105488733,-7.25639020813753,34.6516189894619,"3"
-20.8451910774503,30.5662335715874,35.0856472627193,"3"
-25.4851083064376,31.7073216815109,18.1321834350294,"3"
-24.2389017064209,32.3311069542005,19.0630365457579,"3"
-37.0967496422013,25.8146605676278,21.9145717316786,"3"
-28.4531290522448,27.6802884031843,17.4711088591812,"3"
-28.5341577528589,30.7907451994536,17.6600156309359,"3"
-31.5102257391073,6.87863188385265,34.7429425513711,"3"
-27.5948817891465,30.5437038409055,17.5539828704828,"3"
-26.6085691166455,30.6892102268083,17.2869185296908,"3"
-37.7868616667157,20.4975398239898,33.4229040368325,"3"
-28.9588998588097,26.7280746213312,18.0523501691125,"3"
-29.78729097715,28.2837829396871,19.1004654566183,"3"
-22.3084570827757,29.636969124125,33.2318250527144,"3"
-37.7941050064139,19.695024201907,33.3805254419346,"3"
-29.5323904090784,26.4419703940227,18.6617664465615,"3"
49.7621623381358,29.9940569807386,2.42671089493288,"2"
42.97644796615,36.9351566014533,-18.7283002414744,"2"
-23.1871426670838,30.8655749007813,32.7754362603782,"3"
36.3828343826797,40.1444899988572,-10.1467016010938,"2"
37.3424963852202,41.133325532471,-14.5423881212386,"2"
46.4435177158965,38.0955508665488,-17.4452232276025,"2"
-20.4047550119267,9.94522614308075,26.5188632595316,"3"
-30.7579656497912,13.5370304527395,27.5818885404866,"3"
-29.3443550263639,-10.642530330551,17.0800366483374,"3"
-22.2830081385609,13.1443148072506,33.4050124376922,"3"
-28.1541061498542,-12.6307201512307,16.0729311989218,"3"
-34.487754701004,-7.88736518245452,30.8620548014851,"3"
-33.2300083016491,10.8857053489487,7.3216854928496,"3"
-28.9428648560635,-2.35386060923986,29.3282431157373,"3"
-30.4403156354389,-8.68797832769426,18.1005876294556,"3"
-39.4759613981626,-2.49912394826669,31.1424489485894,"3"
-39.7048071449144,-2.17403460643951,31.7341809304719,"3"
-29.0850710002105,-5.55222743367563,19.9714687958067,"3"
-31.1594559027128,-8.82725023780326,16.5336509858579,"3"
-38.4086736522877,-7.16318770358771,30.9469773174427,"3"
-28.0044047974733,-11.181428910596,21.560860063032,"3"
-39.3263953137904,-6.58739103519202,31.4165130848434,"3"
-0.0338361622972042,-4.31266619949788,-12.6539202406538,"4"
-37.9385711936671,18.5540054692547,33.3555268315749,"3"
5.2875156649961,-6.6560302850524,-15.6789065404513,"4"
3.72493263839676,-2.47832764274656,-18.3893992593714,"4"
8.35703581465682,0.781245661156297,-16.2437839718093,"4"
8.07294505901286,-6.96332475085791,-10.7669704155546,"4"
4.90545039991582,-2.93877028704636,-19.4154050891606,"4"
-1.64335553692278,-0.855752456117715,-18.4551149752617,"4"
10.520219402442,-7.97162033456225,-10.3689847174132,"4"
5.94656560668347,-2.03738442712111,-16.4855399693926,"4"
1.64479724450402,0.580932139875052,-14.9213191741485,"4"
9.22985406110528,-7.27849486489992,-14.5746345191254,"4"
3.89241229271361,-1.65194828071123,-17.2220721293674,"4"
4.28677016705421,-0.25928206395394,-20.0089670945481,"4"
-1.07825399639072,-0.407496273920367,-16.1150069131082,"4"
3.91103382305963,1.60941193582169,-21.0275057858174,"4"
8.80887702704475,-2.38031303774355,-19.4487585995786,"4"
6.00873199310102,0.378777767450971,-18.9546175224231,"4"
2.43899722463402,-3.50976626870177,-16.1708413180536,"4"
3.82897850653632,-4.3167581094269,-15.4298627735409,"4"
3.81725205567806,-7.5558599683304,-12.0987297479597,"4"
4.46789198679764,0.0529800416087092,-15.6732375902125,"4"
-2.33055088492947,-1.06487766070414,-14.7969412491373,"4"
3.92797883010457,-5.92322740560908,-8.09166332044695,"4"
2.33289833746431,-2.20315556443613,-13.6948169043355,"4"
5.11143538861466,-0.593776253489074,-11.4058100842687,"4"
-0.357784192539381,-0.55563619179716,-21.3791771358303,"4"
2.35590071897747,-4.79929981034,-21.7140423174183,"4"
-24.9197835618584,-11.017863455636,20.5998081135935,"3"
-25.5711107285997,-13.8811365272256,22.7775359918576,"3"
-26.6557483079689,-12.5856593718596,18.7291178446065,"3"
-28.0206369632089,-12.047203090467,17.2706870180578,"3"
-26.6009136949623,-11.2136992237135,20.8753802523926,"3"
-19.9517277602837,8.87268321747586,26.5151342379769,"3"
-26.0923785949758,-9.21514877981815,22.1442421281432,"3"
-3.82909566626077,-27.3565313962343,-49.3671751560982,"0"
1.51622292956512,-20.1236611409228,-62.6846292946105,"0"
-2.00421578741283,-29.1836761804087,-51.9770269010858,"0"
-0.413342621431398,-27.6422333442495,-48.2872022676566,"0"
33.5962467192394,-55.9455304282893,-0.991479750242733,"1"
33.8169630456453,-56.2884564462086,1.05833331049253,"1"
-1.05348855136742,-22.3129573133841,-61.1875396699004,"0"
33.5472032593353,-56.3872251914606,0.0998870024511615,"1"
2.43660885454866,-19.8701859428481,-61.7676022454359,"0"
-2.10791453730024,-30.5437893250005,-53.8686668837357,"0"
47.6849760937527,43.6173085035301,-12.1746204369373,"2"
34.9490045886702,39.3433105802113,-10.9424195164172,"2"
34.7739095348144,39.3600129839089,-11.6568173244961,"2"
51.281346904565,39.9656042461593,-10.8671303245681,"2"
35.2472729117176,34.7313377273399,-13.6966312484667,"2"
43.2728247793823,38.8430150979393,-9.79479914565732,"2"
34.7782043985366,38.5224443950003,-15.0677518517324,"2"
25.6014522894158,-58.2800055321789,-3.854813464298,"1"
-29.842203955204,-9.83066269570225,17.7554467492214,"3"
-41.1889744243903,-5.81957734879711,33.3752472826598,"3"
36.0140563471599,42.3552586352713,-16.176279989222,"2"
34.267381965664,37.5113887641918,-13.0941008172998,"2"
34.8990239705945,38.6177432821748,-16.1185449967378,"2"
35.8422779438931,40.8772866771588,-15.5117039283285,"2"
36.4066226329761,33.5992866762921,-16.6050648552413,"2"
36.8806556630225,34.1555331951121,-15.3799276905714,"2"
33.4162186324334,36.9103860938386,-11.4116247867527,"2"
-34.0373262717628,15.2534495428615,13.8172973934885,"3"
-34.9167907142445,15.2900924895857,14.2688011171881,"3"
-36.9407414620341,3.0875528611911,40.9363392308551,"3"
-39.1101502927783,-0.162743221413531,35.1461457133744,"3"
-35.8054638823264,-5.81247388243818,28.6738185307564,"3"
-36.5815895071262,-3.79472776251339,26.3935156679389,"3"
-34.2447975963513,17.9127867703118,15.8944983981496,"3"
-21.3847661271027,11.4670295452654,30.1883005606824,"3"
-37.4707425652973,3.91782610762603,41.5507165966616,"3"
-34.7265036268047,16.407658144295,16.3355461964481,"3"
-36.1322709864044,15.2548314601021,15.8526974309442,"3"
-36.176425764969,15.145788681564,12.8376806812713,"3"
22.1562532355871,-55.9750817854166,-7.03601979246673,"1"
-37.8241150653087,10.2493324571902,1.81278285074233,"3"
-36.5559178267486,10.6017695969219,2.09735179705093,"3"
-40.2266783115657,8.10360829962296,5.0342499932933,"3"
-36.5326483170835,12.7162289897983,0.660390877859657,"3"
-37.4670640227171,12.5195197903331,2.53716009007006,"3"
-39.9938520977409,9.63820841159103,2.67122701885241,"3"
-39.9848719276015,10.0836428386674,3.73365985825155,"3"
-35.4583780637248,9.90271623657838,2.75826884482763,"3"
-33.3651629217179,-7.61246993185881,11.6397259531454,"3"
-33.217147477483,-7.68822732158502,12.1117331657192,"3"
-37.7569406429896,13.4865187218408,2.11855860907549,"3"
-39.965106998597,11.4870571271654,2.28372892428216,"3"
-40.6079192237976,9.05097309184541,4.10172140250293,"3"
-39.1458275918527,11.2006609049836,1.79989746415632,"3"
-41.5865494424399,7.02869742823646,4.48327187008418,"3"
